#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   2006.40    0.115996    0.000065    0.340967    0.000055 -32.7922571   0.0000130   -0.055006    0.000206   -0.005678    0.000087
   2006.45    0.124856    0.000068    0.319716    0.000057 -32.8004818   0.0000178   -0.056762    0.000176   -0.005901    0.000076
   2006.50    0.127850    0.000067    0.298913    0.000056 -32.8069145   0.0000150   -0.058954    0.000196   -0.005312    0.000084
   2006.55    0.120588    0.000067    0.279092    0.000055 -32.8157846   0.0000110   -0.062606    0.000216   -0.005369    0.000089
   2006.60    0.108578    0.000067    0.265000    0.000056 -32.8203441   0.0000160   -0.064437    0.000234   -0.005675    0.000102
   2006.65    0.089768    0.000067    0.254448    0.000055 -32.8269007   0.0000101   -0.065725    0.000161   -0.004563    0.000065
   2006.70    0.067524    0.000069    0.253574    0.000055 -32.8378855   0.0000150   -0.067306    0.000322   -0.005299    0.000140
   2006.75    0.033049    0.000068    0.253032    0.000056 -32.8551955   0.0000131   -0.065349    0.000214   -0.005442    0.000088
   2006.80    0.004859    0.000066    0.262146    0.000055 -32.8792783   0.0000100   -0.063403    0.000178   -0.003666    0.000073
   2006.85   -0.008577    0.000067    0.279383    0.000054 -32.9017108   0.0000110   -0.061882    0.000201   -0.003833    0.000085
   2006.90   -0.031157    0.000067    0.297548    0.000056 -32.9212844   0.0000120   -0.060007    0.000186   -0.003004    0.000074
   2006.95   -0.046601    0.000068    0.323012    0.000057 -32.9418917   0.0000111   -0.058674    0.000184   -0.002079    0.000075
   2007.00   -0.052186    0.000070    0.346717    0.000057 -32.9607224   0.0000117   -0.059047    0.000214   -0.001933    0.000090
   2007.05   -0.057288    0.000068    0.377352    0.000055 -32.9809423   0.0000190   -0.058517    0.000158   -0.002598    0.000063
   2007.10   -0.042413    0.000068    0.409689    0.000055 -33.0072803   0.0000222   -0.057382    0.000387   -0.002500    0.000182
   2007.15   -0.020637    0.000070    0.438119    0.000055 -33.0270965   0.0000150   -0.058818    0.000146   -0.003990    0.000061
   2007.20   -0.003342    0.000068    0.461605    0.000053 -33.0448313   0.0000190   -0.056636    0.000163   -0.005313    0.000071
   2007.25    0.025605    0.000065    0.480583    0.000054 -33.0669440   0.0000170   -0.055621    0.000153   -0.005246    0.000068
   2007.30    0.059772    0.000065    0.490793    0.000053 -33.0939983   0.0000170   -0.056790    0.000156   -0.006605    0.000069
   2007.35    0.094674    0.000063    0.486620    0.000051 -33.1166025   0.0000180   -0.054836    0.000166   -0.007379    0.000072
   2007.40    0.135178    0.000066    0.469461    0.000055 -33.1390801   0.0000180   -0.056268    0.000163   -0.006530    0.000072
   2007.45    0.175246    0.000066    0.441011    0.000054 -33.1512458   0.0000160   -0.058819    0.000166   -0.006809    0.000071
   2007.50    0.209270    0.000066    0.408177    0.000053 -33.1590512   0.0000150   -0.061084    0.000153   -0.006345    0.000083
   2007.55    0.227542    0.000066    0.363982    0.000054 -33.1626711   0.0000270   -0.064407    0.000576   -0.006315    0.000223
   2007.60    0.221870    0.000066    0.316579    0.000054 -33.1629615   0.0000199   -0.066661    0.000239   -0.006481    0.000107
   2007.65    0.204014    0.000067    0.273227    0.000053 -33.1635825   0.0000180   -0.067696    0.000161   -0.006474    0.000067
   2007.70    0.177917    0.000066    0.237512    0.000053 -33.1711580   0.0000160   -0.067773    0.000166   -0.005371    0.000074
   2007.75    0.131339    0.000064    0.205806    0.000053 -33.1862279   0.0000200   -0.067777    0.000201   -0.005727    0.000084
   2007.80    0.077433    0.000065    0.190963    0.000053 -33.2025319   0.0000171   -0.065273    0.000133   -0.005561    0.000059
   2007.85    0.031320    0.000063    0.192479    0.000051 -33.2180804   0.0000312   -0.063398    0.000543   -0.003799    0.000225
   2007.90   -0.017953    0.000065    0.204749    0.000053 -33.2382570   0.0000216   -0.061516    0.000239   -0.004076    0.000098
   2007.95   -0.052388    0.000067    0.228734    0.000055 -33.2576202   0.0000113   -0.060349    0.000181   -0.003170    0.000076
   2008.00   -0.080037    0.000066    0.257822    0.000053 -33.2722675   0.0000140   -0.060211    0.000196   -0.002959    0.000082
   2008.05   -0.112458    0.000065    0.297360    0.000052 -33.2890004   0.0000140   -0.060462    0.000194   -0.003008    0.000080
   2008.10   -0.122135    0.000066    0.344745    0.000053 -33.3080846   0.0000179   -0.059775    0.000214   -0.003825    0.000091
   2008.15   -0.125961    0.000065    0.392562    0.000051 -33.3268526   0.0000170   -0.058979    0.000163   -0.004589    0.000070
   2008.20   -0.103879    0.000062    0.443738    0.000050 -33.3425495   0.0000270   -0.059652    0.000186   -0.005963    0.000080
   2008.25   -0.062682    0.000061    0.490796    0.000049 -33.3630467   0.0000168   -0.056934    0.000156   -0.007263    0.000067
   2008.30   -0.015752    0.000062    0.521058    0.000049 -33.3825840   0.0000215   -0.056761    0.000166   -0.007308    0.000072
   2008.35    0.038294    0.000061    0.540259    0.000050 -33.4038677   0.0000303   -0.058107    0.000153   -0.008323    0.000066
   2008.40    0.099371    0.000063    0.541766    0.000052 -33.4241447   0.0000220   -0.057546    0.000294   -0.008315    0.000117
   2008.45    0.160838    0.000064    0.526025    0.000051 -33.4355179   0.0000401   -0.060325    0.000156   -0.007725    0.000069
   2008.50    0.213121    0.000063    0.496586    0.000052 -33.4446096   0.0000186   -0.063458    0.000196   -0.007912    0.000083
   2008.55    0.257738    0.000063    0.453779    0.000052 -33.4499681   0.0000192   -0.066157    0.000231   -0.007209    0.000095
   2008.60    0.289106    0.000063    0.398381    0.000050 -33.4554234   0.0000150   -0.069411    0.000168   -0.007589    0.000070
   2008.65    0.297823    0.000063    0.341242    0.000050 -33.4615247   0.0000113   -0.069891    0.000141   -0.007540    0.000060
   2008.70    0.294246    0.000061    0.278489    0.000050 -33.4728587   0.0000201   -0.070043    0.000178   -0.007208    0.000074
   2008.75    0.263837    0.000062    0.220883    0.000049 -33.4904497   0.0000190   -0.069389    0.000176   -0.006347    0.000077
   2008.80    0.218559    0.000062    0.174952    0.000049 -33.5091565   0.0000240   -0.067828    0.000171   -0.006089    0.000074
   2008.85    0.164956    0.000063    0.144749    0.000051 -33.5311458   0.0000377   -0.065160    0.000538   -0.005504    0.000237
   2008.90    0.106771    0.000063    0.135778    0.000051 -33.5536998   0.0000240   -0.064264    0.000289   -0.004476    0.000117
   2008.95    0.048403    0.000064    0.134674    0.000051 -33.5772791   0.0000180   -0.062469    0.000133   -0.004443    0.000053
   2009.00   -0.012703    0.000063    0.145816    0.000051 -33.5937530   0.0000380   -0.061756    0.000561   -0.003784    0.000286
   2009.05   -0.075008    0.000060    0.174897    0.000049 -33.6097132   0.0000204   -0.062170    0.000103   -0.004272    0.000039
   2009.10   -0.112409    0.000062    0.223248    0.000048 -33.6219679   0.0000438   -0.062951    0.000447   -0.004638    0.000232
   2009.15   -0.133745    0.000059    0.282902    0.000048 -33.6353047   0.0000280   -0.061240    0.000158   -0.005607    0.000069
   2009.20   -0.130194    0.000059    0.347249    0.000047 -33.6542106   0.0000278   -0.060978    0.000166   -0.006874    0.000074
   2009.25   -0.116208    0.000060    0.407142    0.000047 -33.6760360   0.0000190   -0.060537    0.000168   -0.008071    0.000072
   2009.30   -0.084628    0.000059    0.459760    0.000048 -33.6988251   0.0000240   -0.058239    0.000173   -0.008874    0.000079
   2009.35   -0.043233    0.000060    0.500503    0.000049 -33.7226138   0.0000360   -0.059164    0.000173   -0.009041    0.000078
   2009.40    0.013827    0.000059    0.529020    0.000048 -33.7418647   0.0000263   -0.060754    0.000163   -0.009502    0.000073
   2009.45    0.076601    0.000059    0.541054    0.000048 -33.7578994   0.0000475   -0.061764    0.000168   -0.009091    0.000074
   2009.50    0.133977    0.000060    0.533085    0.000049 -33.7653692   0.0000270   -0.065254    0.000181   -0.008806    0.000083
   2009.55    0.191705    0.000060    0.515757    0.000048 -33.7665468   0.0000310   -0.068360    0.000191   -0.008873    0.000083
   2009.60    0.235266    0.000059    0.477319    0.000048 -33.7702049   0.0000247   -0.070295    0.000158   -0.008099    0.000072
   2009.65    0.264092    0.000059    0.434197    0.000048 -33.7762978   0.0000265   -0.073160    0.000241   -0.008280    0.000090
   2009.70    0.273682    0.000060    0.383440    0.000048 -33.7870145   0.0000301   -0.072542    0.000201   -0.008431    0.000090
   2009.75    0.266874    0.000060    0.331042    0.000048 -33.8009987   0.0000240   -0.071318    0.000178   -0.007807    0.000082
   2009.80    0.251034    0.000060    0.285042    0.000048 -33.8181798   0.0000279   -0.070221    0.000231   -0.007357    0.000092
   2009.85    0.228704    0.000061    0.243521    0.000050 -33.8357921   0.0000239   -0.067996    0.000216   -0.006490    0.000097
   2009.90    0.184660    0.000061    0.213653    0.000049 -33.8517230   0.0000269   -0.065636    0.000226   -0.005758    0.000092
   2009.95    0.137054    0.000059    0.196639    0.000049 -33.8690148   0.0000210   -0.065580    0.000166   -0.005131    0.000075
   2010.00    0.099910    0.000063    0.192675    0.000050 -33.8865032   0.0000410   -0.064800    0.000181   -0.005053    0.000084
   2010.05    0.045951    0.000070    0.195858    0.000053 -33.9000299   0.0000263   -0.064073    0.000146   -0.004824    0.000070
   2010.10   -0.001030    0.000068    0.212709    0.000052 -33.9179160   0.0000388   -0.064643    0.000543   -0.005731    0.000296
   2010.15   -0.030100    0.000068    0.245328    0.000052 -33.9404877   0.0000268   -0.065436    0.000261   -0.006795    0.000128
   2010.20   -0.049715    0.000068    0.281612    0.000050 -33.9634759   0.0000196   -0.063026    0.000191   -0.007532    0.000098
   2010.25   -0.062024    0.000068    0.321060    0.000051 -33.9832620   0.0000308   -0.063056    0.000181   -0.008929    0.000089
   2010.30   -0.070254    0.000067    0.364494    0.000051 -34.0079749   0.0000220   -0.062210    0.000173   -0.009899    0.000085
   2010.35   -0.061779    0.000067    0.406051    0.000051 -34.0287866   0.0000217   -0.061293    0.000226   -0.010255    0.000114
   2010.40   -0.032890    0.000067    0.442210    0.000051 -34.0472011   0.0000234   -0.062995    0.000173   -0.010044    0.000085
   2010.45    0.006210    0.000067    0.471310    0.000052 -34.0583087   0.0000952   -0.065069    0.000173   -0.010224    0.000083
   2010.50    0.064442    0.000067    0.483427    0.000052 -34.0573006   0.0000280   -0.067358    0.000327   -0.009864    0.000166
   2010.55    0.113161    0.000068    0.479448    0.000051 -34.0525982   0.0000238   -0.071069    0.000204   -0.009570    0.000102
   2010.60    0.153669    0.000067    0.459384    0.000052 -34.0486241   0.0000090   -0.073686    0.000206   -0.009825    0.000097
   2010.65    0.197295    0.000067    0.433802    0.000051 -34.0499292   0.0000170   -0.074665    0.000186   -0.008905    0.000090
   2010.70    0.223006    0.000069    0.401971    0.000050 -34.0547789   0.0000290   -0.076296    0.000206   -0.009035    0.000102
   2010.75    0.235099    0.000068    0.364436    0.000051 -34.0618891   0.0000176   -0.075011    0.000194   -0.009493    0.000094
   2010.80    0.232042    0.000067    0.325213    0.000051 -34.0799031   0.0000406   -0.072544    0.000493   -0.008518    0.000245
   2010.85    0.217900    0.000069    0.286151    0.000051 -34.0984761   0.0000294   -0.070737    0.000362   -0.008165    0.000147
   2010.90    0.200773    0.000068    0.249068    0.000053 -34.1159038   0.0000457   -0.069102    0.000186   -0.007112    0.000089
   2010.95    0.174038    0.000068    0.223949    0.000053 -34.1297341   0.0000437   -0.067732    0.000163   -0.006562    0.000082
   2011.00    0.131874    0.000071    0.204040    0.000053 -34.1391459   0.0000230   -0.068062    0.000191   -0.005957    0.000092
   2011.05    0.077056    0.000072    0.194892    0.000054 -34.1486588   0.0000260   -0.067817    0.000186   -0.006590    0.000090
   2011.10    0.037975    0.000073    0.204608    0.000055 -34.1599539   0.0000220   -0.067264    0.000289   -0.006583    0.000144
   2011.15    0.010446    0.000073    0.223534    0.000053 -34.1743981   0.0000245   -0.067379    0.000307   -0.007952    0.000151
   2011.20   -0.014848    0.000075    0.249756    0.000054 -34.1921845   0.0000270   -0.067130    0.000699   -0.009371    0.000290
   2011.25   -0.035648    0.000071    0.280464    0.000053 -34.2127407   0.0000170   -0.065502    0.000171   -0.009869    0.000085
   2011.30   -0.045400    0.000073    0.317938    0.000055 -34.2335079   0.0000290   -0.065421    0.000214   -0.011079    0.000101
   2011.35   -0.040431    0.000073    0.358555    0.000053 -34.2531814   0.0000160   -0.065073    0.000171   -0.011893    0.000079
   2011.40   -0.022025    0.000071    0.394907    0.000055 -34.2735115   0.0000355   -0.065426    0.000528   -0.011696    0.000306
   2011.45    0.011715    0.000072    0.421460    0.000055 -34.2875080   0.0000230   -0.068265    0.000352   -0.010982    0.000196
   2011.50    0.046348    0.000073    0.436618    0.000055 -34.2919139   0.0000223   -0.070716    0.000176   -0.011237    0.000084
   2011.55    0.082670    0.000073    0.448059    0.000056 -34.2916574   0.0000365   -0.073941    0.000201   -0.010974    0.000101
   2011.60    0.120699    0.000074    0.442093    0.000056 -34.2929435   0.0000220   -0.076993    0.000201   -0.010775    0.000098
   2011.65    0.151431    0.000075    0.427201    0.000054 -34.2959309   0.0000259   -0.078555    0.000189   -0.011206    0.000090
   2011.70    0.178143    0.000073    0.405746    0.000053 -34.3040521   0.0000127   -0.078959    0.000173   -0.010120    0.000084
   2011.75    0.181742    0.000073    0.376136    0.000055 -34.3211437   0.0000167   -0.078764    0.000186   -0.010155    0.000093
   2011.80    0.186463    0.000074    0.347472    0.000055 -34.3419947   0.0000258   -0.076937    0.000101   -0.010343    0.000042
   2011.85    0.185627    0.000075    0.317438    0.000055 -34.3611249   0.0000843   -0.074579    0.001579   -0.009057    0.000886
   2011.90    0.168457    0.000074    0.292046    0.000056 -34.3809716   0.0000206   -0.072611    0.000121   -0.008547    0.000054
   2011.95    0.149714    0.000073    0.276348    0.000055 -34.3982500   0.0000189   -0.071762    0.000196   -0.007925    0.000099
   2012.00    0.119249    0.000072    0.263262    0.000053 -34.4179472   0.0000150   -0.071500    0.000176   -0.007405    0.000076
   2012.05    0.086350    0.000073    0.254890    0.000053 -34.4381438   0.0000188   -0.072029    0.000178   -0.007187    0.000068
   2012.10    0.047531    0.000074    0.255349    0.000053 -34.4544800   0.0000160   -0.071558    0.000156   -0.008507    0.000060
   2012.15    0.023728    0.000074    0.268970    0.000052 -34.4696351   0.0000264   -0.071573    0.000551   -0.008884    0.000188
   2012.20    0.007286    0.000071    0.288732    0.000052 -34.4851138   0.0000281   -0.070919    0.000473   -0.010427    0.000143
   2012.25   -0.011164    0.000073    0.313294    0.000053 -34.5104657   0.0000201   -0.069629    0.000209   -0.011405    0.000081
