#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)     dX(")       dX_er(")    dY(")       dY_er(")
   1977.30   -0.179712    0.015000    0.410606    0.015000 -15.6562748   0.0001000    0.000000    0.001000    0.000000    0.001000
   1977.35   -0.132931    0.015000    0.449165    0.015000 -15.7167571   0.0001000    0.000000    0.001000    0.000000    0.001000
   1977.40   -0.073855    0.015000    0.476592    0.015000 -15.7698515   0.0001000    0.000000    0.001000    0.000000    0.001000
   1977.45    0.004735    0.015000    0.487940    0.015000 -15.8149886   0.0001000    0.000000    0.001000    0.000000    0.001000
   1977.50    0.088168    0.015000    0.479759    0.015000 -15.8522390   0.0001000    0.000000    0.001000    0.000000    0.001000
   1977.55    0.158358    0.015000    0.450730    0.015000 -15.8867537   0.0001000    0.000000    0.001000    0.000000    0.001000
   1977.60    0.212632    0.015000    0.408439    0.015000 -15.9221132   0.0001000    0.000000    0.001000    0.000000    0.001000
   1977.65    0.254395    0.015000    0.356396    0.015000 -15.9593558   0.0001000    0.000000    0.001000    0.000000    0.001000
   1977.70    0.279380    0.015000    0.296471    0.015000 -16.0092063   0.0001000    0.000000    0.001000    0.000000    0.001000
   1977.75    0.277342    0.015000    0.225488    0.015000 -16.0622794   0.0001000    0.000000    0.001000    0.000000    0.001000
   1977.80    0.249362    0.015000    0.151616    0.015000 -16.1192394   0.0001000    0.000000    0.001000    0.000000    0.001000
   1977.85    0.201576    0.015000    0.094880    0.015000 -16.1788168   0.0001000    0.000000    0.001000    0.000000    0.001000
   1977.90    0.141427    0.015000    0.058580    0.015000 -16.2353380   0.0001000    0.000000    0.001000    0.000000    0.001000
   1977.95    0.071953    0.015000    0.033183    0.015000 -16.2908973   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.00    0.001605    0.015000    0.025172    0.015000 -16.3508052   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.05   -0.066174    0.015000    0.040914    0.015000 -16.4069024   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.10   -0.132868    0.015000    0.071448    0.015000 -16.4643037   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.15   -0.184303    0.015000    0.110580    0.015000 -16.5300770   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.20   -0.216682    0.015000    0.164822    0.015000 -16.5925264   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.25   -0.226979    0.015000    0.233675    0.015000 -16.6547377   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.30   -0.218023    0.015000    0.311387    0.015000 -16.7168695   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.35   -0.198179    0.015000    0.376965    0.015000 -16.7746397   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.40   -0.165235    0.015000    0.417549    0.015000 -16.8313087   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.45   -0.109158    0.015000    0.447470    0.015000 -16.8795932   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.50   -0.045227    0.015000    0.473303    0.015000 -16.9185307   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.55    0.022689    0.015000    0.487602    0.015000 -16.9536396   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.60    0.096931    0.015000    0.478262    0.015000 -16.9878250   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.65    0.153645    0.015000    0.445144    0.015000 -17.0302670   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.70    0.194897    0.015000    0.401548    0.015000 -17.0754812   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.75    0.224028    0.015000    0.349724    0.015000 -17.1253852   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.80    0.234668    0.015000    0.283152    0.015000 -17.1818194   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.85    0.226621    0.015000    0.218008    0.015000 -17.2365229   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.90    0.207354    0.015000    0.165578    0.015000 -17.2935158   0.0001000    0.000000    0.001000    0.000000    0.001000
   1978.95    0.176054    0.015000    0.119468    0.015000 -17.3490078   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.00    0.138953    0.015000    0.085097    0.015000 -17.4017255   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.05    0.089515    0.015000    0.060397    0.015000 -17.4564119   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.10    0.031197    0.015000    0.053769    0.015000 -17.5108677   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.15   -0.016404    0.015000    0.070464    0.015000 -17.5627811   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.20   -0.062671    0.015000    0.100687    0.015000 -17.6162947   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.25   -0.105268    0.015000    0.131704    0.015000 -17.6727055   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.30   -0.137282    0.015000    0.173623    0.015000 -17.7309784   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.35   -0.151103    0.015000    0.217729    0.015000 -17.7869921   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.40   -0.152316    0.015000    0.258039    0.015000 -17.8382132   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.45   -0.146458    0.015000    0.300564    0.015000 -17.8807045   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.50   -0.126888    0.015000    0.341643    0.015000 -17.9224589   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.55   -0.089746    0.015000    0.377681    0.015000 -17.9585772   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.60   -0.038593    0.015000    0.401137    0.015000 -17.9929191   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.65    0.014232    0.015000    0.409257    0.015000 -18.0320439   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.70    0.057307    0.015000    0.410039    0.015000 -18.0709435   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.75    0.086843    0.015000    0.401061    0.015000 -18.1160436   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.80    0.105311    0.015000    0.384697    0.015000 -18.1670575   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.85    0.132374    0.015002    0.359756    0.015002 -18.2149463   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.90    0.133223    0.014953    0.320713    0.014953 -18.2613735   0.0001000    0.000000    0.001000    0.000000    0.001000
   1979.95    0.135820    0.015499    0.284892    0.015499 -18.3088356   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.00    0.141276    0.007843    0.255922    0.007843 -18.3543699   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.05    0.121167    0.001628    0.222057    0.001628 -18.4011864   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.10    0.089813    0.002027    0.197603    0.002027 -18.4451902   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.15    0.064553    0.002000    0.182809    0.002000 -18.4899262   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.20    0.042228    0.002000    0.179180    0.002000 -18.5343385   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.25    0.010715    0.002000    0.187431    0.002000 -18.5834373   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.30   -0.021245    0.002000    0.201935    0.002000 -18.6320906   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.35   -0.044845    0.002000    0.221565    0.002000 -18.6796403   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.40   -0.053337    0.002000    0.241004    0.002000 -18.7237599   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.45   -0.056049    0.002000    0.259099    0.002000 -18.7606258   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.50   -0.052946    0.002000    0.280986    0.002000 -18.7947057   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.55   -0.040757    0.002000    0.302138    0.002000 -18.8242694   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.60   -0.036287    0.002000    0.315188    0.002000 -18.8539539   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.65   -0.032101    0.002000    0.328548    0.002000 -18.8860331   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.70   -0.031237    0.002000    0.337256    0.002000 -18.9251780   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.75   -0.024114    0.002000    0.345788    0.002000 -18.9687738   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.80   -0.013519    0.002000    0.358754    0.002000 -19.0144288   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.85   -0.000471    0.002000    0.366791    0.002000 -19.0618806   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.90    0.021893    0.002000    0.373001    0.002000 -19.1070385   0.0001000    0.000000    0.001000    0.000000    0.001000
   1980.95    0.048045    0.002000    0.372951    0.002000 -19.1515143   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.00    0.071701    0.002000    0.359270    0.002000 -19.1947341   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.05    0.077802    0.002000    0.347137    0.002000 -19.2387059   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.10    0.089583    0.002000    0.330082    0.002000 -19.2795935   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.15    0.086594    0.002000    0.316407    0.002000 -19.3216866   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.20    0.089869    0.002000    0.303879    0.002000 -19.3712781   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.25    0.102184    0.002000    0.288554    0.002000 -19.4177778   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.30    0.097324    0.002000    0.269120    0.002000 -19.4675650   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.35    0.094033    0.002000    0.256842    0.002000 -19.5160571   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.40    0.091311    0.002000    0.241537    0.002000 -19.5599985   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.45    0.077657    0.002000    0.226409    0.002000 -19.6004148   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.50    0.067583    0.002000    0.209771    0.002000 -19.6302094   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.55    0.058813    0.002000    0.193671    0.002000 -19.6524912   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.60    0.033324    0.002000    0.185346    0.002000 -19.6799987   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.65    0.003392    0.002000    0.185051    0.002000 -19.7081475   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.70   -0.023568    0.002000    0.193912    0.002000 -19.7362889   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.75   -0.060806    0.002000    0.208790    0.002000 -19.7765453   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.80   -0.086079    0.002000    0.235495    0.002000 -19.8190264   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.85   -0.104870    0.002000    0.264795    0.002000 -19.8622097   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.90   -0.110883    0.002000    0.297878    0.002000 -19.9029524   0.0001000    0.000000    0.001000    0.000000    0.001000
   1981.95   -0.113169    0.002000    0.337779    0.002000 -19.9428747   0.0001000    0.000000    0.001000    0.000000    0.001000
   1982.00   -0.093708    0.002000    0.376346    0.002000 -19.9833445   0.0001000    0.000000    0.001000    0.000000    0.001000
   1982.05   -0.058702    0.002000    0.405684    0.002000 -20.0220564   0.0001000    0.000000    0.001000    0.000000    0.001000
   1982.10   -0.028697    0.002000    0.428546    0.002000 -20.0578018   0.0001000    0.000000    0.001000    0.000000    0.001000
   1982.15    0.016176    0.002000    0.440296    0.002000 -20.0985526   0.0001000    0.000000    0.001000    0.000000    0.001000
   1982.20    0.063679    0.002000    0.439277    0.002000 -20.1418917   0.0001000    0.000000    0.001000    0.000000    0.001000
   1982.25    0.108767    0.002000    0.429046    0.002000 -20.1860774   0.0001000    0.000000    0.001000    0.000000    0.001000
   1982.30    0.143519    0.002000    0.410488    0.002000 -20.2338025   0.0001000    0.000000    0.001000    0.000000    0.001000
   1982.35    0.174698    0.002000    0.378585    0.002000 -20.2814051   0.0001000    0.000000    0.001000    0.000000    0.001000
   1982.40    0.202483    0.002000    0.335195    0.002000 -20.3218089   0.0001000    0.000000    0.001000    0.000000    0.001000
   1982.45    0.225725    0.002000    0.284774    0.002000 -20.3601866   0.0001000    0.000000    0.001000    0.000000    0.001000
   1982.50    0.225641    0.002000    0.234874    0.002000 -20.3911845   0.0001000    0.000000    0.001000    0.000000    0.001000
   1982.55    0.210471    0.002000    0.184018    0.002000 -20.4181704   0.0001000    0.000000    0.001000    0.000000    0.001000
   1982.60    0.186295    0.002000    0.139256    0.002000 -20.4421145   0.0001000    0.000000    0.001000    0.000000    0.001000
   1982.65    0.146907    0.002000    0.101438    0.002000 -20.4717477   0.0001000    0.000000    0.001000    0.000000    0.001000
   1982.70    0.090850    0.002000    0.077164    0.002000 -20.5117041   0.0001000    0.000000    0.001000    0.000000    0.001000
   1982.75    0.026978    0.002000    0.068735    0.002000 -20.5525149   0.0001000    0.000000    0.001000    0.000000    0.001000
