LIA,pole_:_time series,Uniform_:_continental load model,elastic mean_:_barystatic sea_:_level,viscosity_:_profile,Asthenosphere_:_viscosity,Q profile,GRACE_:_solution,relaxed shear_:_modulus ratio,alpha,Anelasticity,ocean_mean_trend_step_1,ocean_mean_trend_step_2,ocean_mean_trend_step_3,ocean_mean_trend_step_4,ocean_mean_trend_step_5
False,mean,False,lower,Caron,6e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,1.848834,1.924597,2.147207,2.196095,2.48681
False,mean,False,lower,Caron,6e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,1.93827,2.014032,2.272349,2.379202,2.512481
True,mean,False,lower,Caron,6e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,1.85713,1.93258,2.144896,2.18127,2.465442
True,mean,False,lower,Caron,6e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,1.924758,2.000208,2.221925,2.267289,2.552412
True,mean,False,lower,Caron,6e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,1.856969,1.932419,2.15006,2.197222,2.487552
True,mean,False,lower,Caron,6e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,1.94679,2.02224,2.274408,2.379771,2.511815
False,mean,False,upper,Caron,6e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,1.879769,1.955532,2.146161,2.17577,2.454472
False,mean,False,upper,Caron,6e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,1.948227,2.02399,2.223241,2.261982,2.542504
False,mean,False,upper,Caron,6e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,1.879606,1.955369,2.150795,2.191319,2.476829
False,mean,False,upper,Caron,6e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,1.970531,2.046293,2.273124,2.372361,2.500256
True,mean,False,upper,Caron,6e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,1.886454,1.961905,2.148248,2.176884,2.455358
True,mean,False,upper,Caron,6e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,1.95515,2.0306,2.225427,2.262583,2.54331
True,mean,False,upper,Caron,6e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,1.886291,1.961741,2.152785,2.19219,2.476931
True,mean,False,upper,Caron,6e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,1.97753,2.05298,2.274513,2.372272,2.499244
False,mean,False,mean,Caron,6e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,1.865566,1.938438,2.152065,2.183049,2.457421
False,mean,False,mean,Caron,6e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,1.933507,2.006379,2.228332,2.267155,2.54362
False,mean,False,mean,Caron,6e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,1.865404,1.938276,2.15677,2.196637,2.477887
False,mean,False,mean,Caron,6e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,1.955641,2.028514,2.285692,2.385907,2.502446
True,mean,False,mean,Caron,6e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,1.873194,1.94577,2.153569,2.182445,2.454638
True,mean,False,mean,Caron,6e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,1.941407,2.013982,2.229937,2.267011,2.542397
True,mean,False,mean,Caron,6e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,1.873032,1.945607,2.158203,2.196303,2.476206
True,mean,False,mean,Caron,6e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,1.963629,2.036205,2.286312,2.38473,2.4994
False,mean,False,lower,Caron,6e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,1.848995,1.921867,2.150454,2.185953,2.462643
False,mean,False,lower,Caron,6e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,1.916332,1.989204,2.226531,2.270127,2.549497
False,mean,False,lower,Caron,6e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,1.848834,1.921707,2.155486,2.199416,2.483139
False,mean,False,lower,Caron,6e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,1.93827,2.011142,2.286305,2.390671,2.509583
True,mean,False,lower,Caron,6e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,1.85713,1.929705,2.152011,2.185402,2.460494
True,mean,False,lower,Caron,6e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,1.924758,1.997333,2.228206,2.269931,2.547932
True,mean,False,lower,Caron,6e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,1.856969,1.929545,2.156938,2.199116,2.481401
True,mean,False,lower,Caron,6e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,1.94679,2.019365,2.286769,2.389575,2.506944
False,mean,False,upper,Caron,6e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,1.879769,1.952641,2.151825,2.17857,2.450488
False,mean,False,upper,Caron,6e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,1.948227,2.0211,2.228235,2.262574,2.536951
False,mean,False,upper,Caron,6e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,1.879606,1.952478,2.156277,2.191726,2.47043
False,mean,False,upper,Caron,6e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,1.970531,2.043403,2.283301,2.379791,2.493649
True,mean,False,upper,Caron,6e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,1.886454,1.95903,2.152866,2.177796,2.447251
True,mean,False,upper,Caron,6e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,1.95515,2.027726,2.229321,2.262132,2.535873
True,mean,False,upper,Caron,6e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,1.886291,1.958867,2.157183,2.191063,2.468451
True,mean,False,upper,Caron,6e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,1.97753,2.050105,2.28348,2.378738,2.49052
False,mean,False,mean,Caron,6e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,1.865566,1.938282,2.183131,2.219052,2.483926
False,mean,False,mean,Caron,6e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,1.933507,2.006223,2.259752,2.306616,2.574482
False,mean,False,mean,Caron,6e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,1.865404,1.938121,2.188236,2.234102,2.505241
False,mean,False,mean,Caron,6e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,1.955641,2.028358,2.324803,2.431384,2.5334
True,mean,False,mean,Caron,6e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,1.873194,1.945613,2.183204,2.216906,2.479795
True,mean,False,mean,Caron,6e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,1.941407,2.013826,2.259867,2.304198,2.569934
True,mean,False,mean,Caron,6e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,1.873032,1.945451,2.188214,2.232139,2.500649
True,mean,False,mean,Caron,6e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,1.963629,2.036048,2.323739,2.427929,2.527653
False,mean,False,lower,Caron,6e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,1.848995,1.921711,2.184328,2.225217,2.492905
False,mean,False,lower,Caron,6e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,1.916332,1.989049,2.260776,2.312642,2.583417
False,mean,False,lower,Caron,6e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,1.848834,1.921551,2.189796,2.241142,2.514949
False,mean,False,lower,Caron,6e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,1.93827,2.010986,2.328926,2.440045,2.54426
True,mean,False,lower,Caron,6e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,1.85713,1.929549,2.184327,2.222767,2.488097
True,mean,False,lower,Caron,6e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,1.924758,1.997177,2.260832,2.310285,2.578262
True,mean,False,lower,Caron,6e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,1.856969,1.929388,2.18966,2.238722,2.509824
True,mean,False,lower,Caron,6e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,1.94679,2.019208,2.327528,2.435829,2.536687
False,mean,False,upper,Caron,6e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,1.879769,1.952486,2.180172,2.211401,2.473677
False,mean,False,upper,Caron,6e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,1.948227,2.020944,2.256926,2.298488,2.565004
False,mean,False,upper,Caron,6e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,1.879606,1.952323,2.185003,2.22633,2.4956
False,mean,False,upper,Caron,6e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,1.970531,2.043247,2.319036,2.421059,2.521585
True,mean,False,upper,Caron,6e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,1.886454,1.958873,2.179915,2.208766,2.469249
True,mean,False,upper,Caron,6e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,1.95515,2.027569,2.256654,2.296308,2.561241
True,mean,False,upper,Caron,6e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,1.886291,1.95871,2.184575,2.223608,2.491587
True,mean,False,upper,Caron,6e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,1.97753,2.049949,2.317679,2.417227,2.515758
False,mean,False,mean,Caron,6e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,1.865566,1.93861,2.128972,2.154933,2.432124
False,mean,False,mean,Caron,6e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,1.933507,2.006551,2.204914,2.23796,2.517528
False,mean,False,mean,Caron,6e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,1.865404,1.938448,2.133354,2.169303,2.453402
False,mean,False,mean,Caron,6e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,1.955641,2.028686,2.256717,2.351293,2.477805
True,mean,False,mean,Caron,6e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,1.873194,1.945943,2.131454,2.155619,2.431861
True,mean,False,mean,Caron,6e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,1.941407,2.014155,2.207544,2.239444,2.518664
True,mean,False,mean,Caron,6e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,1.873032,1.94578,2.135782,2.170117,2.453788
True,mean,False,mean,Caron,6e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,1.963629,2.036378,2.258481,2.351377,2.47719
False,mean,False,lower,Caron,6e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,1.848995,1.922039,2.125209,2.155107,2.435167
False,mean,False,lower,Caron,6e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,1.916332,1.989376,2.200942,2.237773,2.518914
False,mean,False,lower,Caron,6e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,1.848834,1.921878,2.129887,2.169542,2.455388
False,mean,False,lower,Caron,6e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,1.93827,2.011314,2.254656,2.353746,2.482584
True,mean,False,lower,Caron,6e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,1.85713,1.929878,2.127832,2.156052,2.434885
True,mean,False,lower,Caron,6e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,1.924758,1.997506,2.203733,2.23922,2.519837
True,mean,False,lower,Caron,6e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,1.856969,1.929718,2.132429,2.17043,2.455709
True,mean,False,lower,Caron,6e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,1.94679,2.019538,2.256389,2.353554,2.481992
False,mean,False,upper,Caron,6e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,1.879769,1.952813,2.130843,2.152717,2.426851
False,mean,False,upper,Caron,6e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,1.948227,2.021271,2.206941,2.236434,2.513857
False,mean,False,upper,Caron,6e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,1.879606,1.95265,2.134991,2.16707,2.448511
False,mean,False,upper,Caron,6e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,1.970531,2.043575,2.256935,2.347457,2.471147
True,mean,False,upper,Caron,6e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,1.886454,1.959203,2.132769,2.153279,2.426991
True,mean,False,upper,Caron,6e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,1.95515,2.027899,2.208959,2.237039,2.513887
True,mean,False,upper,Caron,6e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,1.886291,1.95904,2.136809,2.16735,2.448412
True,mean,False,upper,Caron,6e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,1.97753,2.050278,2.258156,2.347633,2.470634
False,mean,False,mean,Lambeck_2017,3e+19,,GFZ,,,long-term,1.865566,1.919227,1.972646,1.929977,2.142741
False,mean,False,mean,Lambeck_2017,3e+19,,JPL,,,long-term,1.933507,1.987168,2.040771,2.005783,2.220658
False,mean,False,mean,Lambeck_2017,3e+19,,CSR,,,long-term,1.865404,1.919066,1.973087,1.940783,2.156007
False,mean,False,mean,Lambeck_2017,3e+19,,MSSA,,,long-term,1.955641,2.009303,2.076381,2.103923,2.17821
True,mean,False,mean,Lambeck_2017,3e+19,,GFZ,,,long-term,1.873194,1.926672,1.973086,1.928545,2.144423
True,mean,False,mean,Lambeck_2017,3e+19,,JPL,,,long-term,1.941407,1.994885,2.041415,2.004355,2.222117
True,mean,False,mean,Lambeck_2017,3e+19,,CSR,,,long-term,1.873032,1.92651,1.973436,1.939337,2.157228
True,mean,False,mean,Lambeck_2017,3e+19,,MSSA,,,long-term,1.963629,2.017107,2.075626,2.101649,2.179555
False,mean,False,lower,Lambeck_2017,3e+19,,GFZ,,,long-term,1.848995,1.902656,1.962322,1.92164,2.131133
False,mean,False,lower,Lambeck_2017,3e+19,,JPL,,,long-term,1.916332,1.969994,2.029853,1.995976,2.207163
False,mean,False,lower,Lambeck_2017,3e+19,,CSR,,,long-term,1.848834,1.902496,1.96284,1.932284,2.144044
False,mean,False,lower,Lambeck_2017,3e+19,,MSSA,,,long-term,1.93827,1.991932,2.066861,2.095556,2.165896
True,mean,False,lower,Lambeck_2017,3e+19,,GFZ,,,long-term,1.85713,1.910608,1.962571,1.919839,2.131923
True,mean,False,lower,Lambeck_2017,3e+19,,JPL,,,long-term,1.924758,1.978236,2.030324,1.994603,2.208787
True,mean,False,lower,Lambeck_2017,3e+19,,CSR,,,long-term,1.856969,1.910447,1.962977,1.930149,2.145119
True,mean,False,lower,Lambeck_2017,3e+19,,MSSA,,,long-term,1.94679,2.000268,2.065724,2.092799,2.169189
False,mean,False,upper,Lambeck_2017,3e+19,,GFZ,,,long-term,1.879769,1.933431,1.980778,1.936556,2.152076
False,mean,False,upper,Lambeck_2017,3e+19,,JPL,,,long-term,1.948227,2.001889,2.049429,2.012874,2.230861
False,mean,False,upper,Lambeck_2017,3e+19,,CSR,,,long-term,1.879606,1.933268,1.981175,1.94792,2.167391
False,mean,False,upper,Lambeck_2017,3e+19,,MSSA,,,long-term,1.970531,2.024192,2.083687,2.110362,2.187508
True,mean,False,upper,Lambeck_2017,3e+19,,GFZ,,,long-term,1.886454,1.939932,1.980972,1.935248,2.154388
True,mean,False,upper,Lambeck_2017,3e+19,,JPL,,,long-term,1.95515,2.008628,2.049782,2.011416,2.23212
True,mean,False,upper,Lambeck_2017,3e+19,,CSR,,,long-term,1.886291,1.939769,1.981256,1.946294,2.167657
True,mean,False,upper,Lambeck_2017,3e+19,,MSSA,,,long-term,1.97753,2.031008,2.082776,2.108031,2.188056
False,mean,False,mean,Lambeck_2017,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.865566,1.938198,2.202955,2.241458,2.488134
False,mean,False,mean,Lambeck_2017,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.933507,2.006139,2.279704,2.326309,2.577417
False,mean,False,mean,Lambeck_2017,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.865404,1.938037,2.208217,2.256609,2.511803
False,mean,False,mean,Lambeck_2017,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.955641,2.028274,2.350175,2.45863,2.539561
True,mean,False,mean,Lambeck_2017,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.873194,1.945532,2.198975,2.234584,2.483323
True,mean,False,mean,Lambeck_2017,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.941407,2.013745,2.275799,2.319633,2.57203
True,mean,False,mean,Lambeck_2017,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.873032,1.94537,2.204105,2.249432,2.507007
True,mean,False,mean,Lambeck_2017,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.963629,2.035968,2.34404,2.44935,2.532153
False,mean,False,lower,Lambeck_2017,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.848995,1.921627,2.20678,2.250479,2.497427
False,mean,False,lower,Lambeck_2017,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.916332,1.988965,2.283343,2.335552,2.584783
False,mean,False,lower,Lambeck_2017,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.848834,1.921467,2.212425,2.265654,2.52163
False,mean,False,lower,Lambeck_2017,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.93827,2.010903,2.357638,2.471433,2.549981
True,mean,False,lower,Lambeck_2017,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.85713,1.929468,2.20236,2.243316,2.491718
True,mean,False,lower,Lambeck_2017,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.924758,1.997096,2.279019,2.327839,2.580804
True,mean,False,lower,Lambeck_2017,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.856969,1.929307,2.207828,2.258255,2.515468
True,mean,False,lower,Lambeck_2017,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.94679,2.019128,2.350706,2.4614,2.543886
False,mean,False,upper,Lambeck_2017,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.879769,1.952402,2.197693,2.231197,2.478535
False,mean,False,upper,Lambeck_2017,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.948227,2.02086,2.274581,2.316377,2.567033
False,mean,False,upper,Lambeck_2017,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.879606,1.952239,2.202665,2.245789,2.500999
False,mean,False,upper,Lambeck_2017,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.970531,2.043163,2.341483,2.4447,2.526657
True,mean,False,upper,Lambeck_2017,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.886454,1.958793,2.193743,2.223383,2.472596
True,mean,False,upper,Lambeck_2017,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.95515,2.027488,2.270641,2.310558,2.563252
True,mean,False,upper,Lambeck_2017,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.886291,1.958629,2.198507,2.239354,2.496216
True,mean,False,upper,Lambeck_2017,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.97753,2.049868,2.3355,2.435885,2.52073
False,mean,False,mean,Lambeck_2017,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.865566,1.938102,2.244307,2.28952,2.528881
False,mean,False,mean,Lambeck_2017,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.933507,2.006043,2.321384,2.374391,2.615333
False,mean,False,mean,Lambeck_2017,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.865404,1.93794,2.250017,2.305601,2.553426
False,mean,False,mean,Lambeck_2017,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.955641,2.028178,2.402167,2.519434,2.578806
True,mean,False,mean,Lambeck_2017,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.873194,1.945434,2.239251,2.282233,2.523694
True,mean,False,mean,Lambeck_2017,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.941407,2.013647,2.316355,2.36648,2.60913
True,mean,False,mean,Lambeck_2017,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.873032,1.945272,2.244811,2.297608,2.54936
True,mean,False,mean,Lambeck_2017,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.963629,2.035869,2.394819,2.508753,2.571602
False,mean,False,lower,Lambeck_2017,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.848995,1.921531,2.253379,2.304339,2.541419
False,mean,False,lower,Lambeck_2017,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.916332,1.988868,2.330297,2.389364,2.626942
False,mean,False,lower,Lambeck_2017,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.848834,1.921371,2.259531,2.320888,2.566881
False,mean,False,lower,Lambeck_2017,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.93827,2.010806,2.416225,2.538087,2.592225
True,mean,False,lower,Lambeck_2017,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.85713,1.92937,2.247799,2.296514,2.535675
True,mean,False,lower,Lambeck_2017,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.924758,1.996998,2.324762,2.380367,2.621164
True,mean,False,lower,Lambeck_2017,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.856969,1.929209,2.253744,2.311855,2.559487
True,mean,False,lower,Lambeck_2017,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.94679,2.019029,2.407939,2.526343,2.584824
False,mean,False,upper,Lambeck_2017,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.879769,1.952306,2.233916,2.274528,2.516422
False,mean,False,upper,Lambeck_2017,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.948227,2.020764,2.311119,2.358458,2.601414
False,mean,False,upper,Lambeck_2017,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.879606,1.952143,2.2393,2.28888,2.540208
False,mean,False,upper,Lambeck_2017,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.970531,2.043067,2.387061,2.49851,2.563171
True,mean,False,upper,Lambeck_2017,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.886454,1.958694,2.228986,2.266755,2.51011
True,mean,False,upper,Lambeck_2017,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.95515,2.02739,2.306143,2.35127,2.596505
True,mean,False,upper,Lambeck_2017,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.886291,1.958531,2.234122,2.280835,2.53316
True,mean,False,upper,Lambeck_2017,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.97753,2.04977,2.379958,2.488985,2.5579
False,mean,False,mean,Lambeck_2017,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,1.865566,1.938258,2.176494,2.209725,2.462034
False,mean,False,mean,Lambeck_2017,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,1.933507,2.006199,2.252846,2.295471,2.551339
False,mean,False,mean,Lambeck_2017,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,1.865404,1.938096,2.181415,2.223902,2.482277
False,mean,False,mean,Lambeck_2017,3e+19,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,1.955641,2.028334,2.316942,2.419179,2.506903
True,mean,False,mean,Lambeck_2017,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,1.873194,1.945595,2.173426,2.20334,2.457004
True,mean,False,mean,Lambeck_2017,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,1.941407,2.013807,2.249895,2.290073,2.548363
True,mean,False,mean,Lambeck_2017,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,1.873032,1.945432,2.17823,2.218654,2.479442
True,mean,False,mean,Lambeck_2017,3e+19,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,1.963629,2.03603,2.311863,2.411802,2.502376
False,mean,False,lower,Lambeck_2017,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,1.848995,1.921687,2.177017,2.214363,2.466261
False,mean,False,lower,Lambeck_2017,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,1.916332,1.989024,2.253154,2.30026,2.554683
False,mean,False,lower,Lambeck_2017,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,1.848834,1.921526,2.182281,2.22965,2.487518
