LIA,pole_:_time series,Uniform_:_continental load model,elastic mean_:_barystatic sea_:_level,viscosity_:_profile,Asthenosphere_:_viscosity,Q profile,GRACE_:_solution,relaxed shear_:_modulus ratio,alpha,Anelasticity,ocean_mean_trend_step_5
True,mean,False,mean,Lau,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.571493
True,mean,False,mean,Lau,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.659395
True,mean,False,mean,Lau,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.598258
True,mean,False,mean,Lau,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.626176
False,mean,False,lower,Lau,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.602249
False,mean,False,lower,Lau,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.690831
False,mean,False,lower,Lau,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.628769
False,mean,False,lower,Lau,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.661242
True,mean,False,lower,Lau,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.586262
True,mean,False,lower,Lau,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.676152
True,mean,False,lower,Lau,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.61377
True,mean,False,lower,Lau,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.646
False,mean,False,upper,Lau,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.565717
False,mean,False,upper,Lau,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.653457
False,mean,False,upper,Lau,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.590948
False,mean,False,upper,Lau,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.620195
True,mean,False,upper,Lau,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.553292
True,mean,False,upper,Lau,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.640632
True,mean,False,upper,Lau,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.577014
True,mean,False,upper,Lau,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.605533
False,mean,False,mean,Lau,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.514429
False,mean,False,mean,Lau,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.605567
False,mean,False,mean,Lau,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.535854
False,mean,False,mean,Lau,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.568751
True,mean,False,mean,Lau,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.505931
True,mean,False,mean,Lau,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.598374
True,mean,False,mean,Lau,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.528252
True,mean,False,mean,Lau,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.558242
False,mean,False,lower,Lau,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.523995
False,mean,False,lower,Lau,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.614347
False,mean,False,lower,Lau,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.547456
False,mean,False,lower,Lau,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.581194
True,mean,False,lower,Lau,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.515812
True,mean,False,lower,Lau,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.607525
True,mean,False,lower,Lau,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.537379
True,mean,False,lower,Lau,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.570327
False,mean,False,upper,Lau,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.503425
False,mean,False,upper,Lau,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.594777
False,mean,False,upper,Lau,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.52441
False,mean,False,upper,Lau,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.554341
True,mean,False,upper,Lau,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.494136
True,mean,False,upper,Lau,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.585682
True,mean,False,upper,Lau,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.516461
True,mean,False,upper,Lau,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.544149
False,mean,False,mean,Lau,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.505703
False,mean,False,mean,Lau,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.592071
False,mean,False,mean,Lau,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.526874
False,mean,False,mean,Lau,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.557076
True,mean,False,mean,Lau,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.492862
True,mean,False,mean,Lau,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.579472
True,mean,False,mean,Lau,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.516161
True,mean,False,mean,Lau,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.546447
False,mean,False,lower,Lau,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.517802
False,mean,False,lower,Lau,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.603458
False,mean,False,lower,Lau,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.54078
False,mean,False,lower,Lau,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.571428
True,mean,False,lower,Lau,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.504474
True,mean,False,lower,Lau,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.589858
True,mean,False,lower,Lau,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.52647
True,mean,False,lower,Lau,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.558103
False,mean,False,upper,Lau,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.490534
False,mean,False,upper,Lau,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.577907
False,mean,False,upper,Lau,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.514364
False,mean,False,upper,Lau,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.543762
True,mean,False,upper,Lau,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.479244
True,mean,False,upper,Lau,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.56804
True,mean,False,upper,Lau,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.501358
True,mean,False,upper,Lau,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.530968
False,mean,False,mean,Lau,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.538882
False,mean,False,mean,Lau,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.623731
False,mean,False,mean,Lau,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.562319
False,mean,False,mean,Lau,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.589434
True,mean,False,mean,Lau,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.525547
True,mean,False,mean,Lau,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.609604
True,mean,False,mean,Lau,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.547637
True,mean,False,mean,Lau,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.57301
False,mean,False,lower,Lau,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.551166
False,mean,False,lower,Lau,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.637491
False,mean,False,lower,Lau,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.579422
False,mean,False,lower,Lau,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.606951
True,mean,False,lower,Lau,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.537704
True,mean,False,lower,Lau,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.623584
True,mean,False,lower,Lau,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.562649
True,mean,False,lower,Lau,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.591078
False,mean,False,upper,Lau,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.523362
False,mean,False,upper,Lau,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.606732
False,mean,False,upper,Lau,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.544962
False,mean,False,upper,Lau,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.569942
True,mean,False,upper,Lau,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.509587
True,mean,False,upper,Lau,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.594362
True,mean,False,upper,Lau,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.532316
True,mean,False,upper,Lau,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.557455
False,mean,False,mean,Lau,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.477258
False,mean,False,mean,Lau,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.56707
False,mean,False,mean,Lau,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.499765
False,mean,False,mean,Lau,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.53033
True,mean,False,mean,Lau,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.468975
True,mean,False,mean,Lau,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.557884
True,mean,False,mean,Lau,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.487986
True,mean,False,mean,Lau,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.517753
False,mean,False,lower,Lau,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.48699
False,mean,False,lower,Lau,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.575195
False,mean,False,lower,Lau,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.509708
False,mean,False,lower,Lau,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.542133
True,mean,False,lower,Lau,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.477676
True,mean,False,lower,Lau,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.565502
True,mean,False,lower,Lau,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.497582
True,mean,False,lower,Lau,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.528304
False,mean,False,upper,Lau,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.467882
False,mean,False,upper,Lau,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.55753
False,mean,False,upper,Lau,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.487592
False,mean,False,upper,Lau,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.516444
True,mean,False,upper,Lau,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.458867
True,mean,False,upper,Lau,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.547367
True,mean,False,upper,Lau,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.479001
True,mean,False,upper,Lau,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.506717
False,mean,False,mean,Lau,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.539396
False,mean,False,mean,Lau,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.62936
False,mean,False,mean,Lau,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.56364
False,mean,False,mean,Lau,3e+19,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.588881
True,mean,False,mean,Lau,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.528547
True,mean,False,mean,Lau,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.620513
True,mean,False,mean,Lau,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.553509
True,mean,False,mean,Lau,3e+19,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.577004
False,mean,False,lower,Lau,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.554547
False,mean,False,lower,Lau,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.644693
False,mean,False,lower,Lau,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.578227
False,mean,False,lower,Lau,3e+19,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.603688
True,mean,False,lower,Lau,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.541242
True,mean,False,lower,Lau,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.633118
True,mean,False,lower,Lau,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.566517
True,mean,False,lower,Lau,3e+19,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.590664
False,mean,False,upper,Lau,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.523849
False,mean,False,upper,Lau,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.615795
False,mean,False,upper,Lau,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.548237
False,mean,False,upper,Lau,3e+19,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.57199
True,mean,False,upper,Lau,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.513759
True,mean,False,upper,Lau,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.608375
True,mean,False,upper,Lau,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.537212
True,mean,False,upper,Lau,3e+19,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.559687
False,mean,False,mean,Lau,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.571912
False,mean,False,mean,Lau,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.661755
False,mean,False,mean,Lau,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.597446
False,mean,False,mean,Lau,3e+19,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.620817
True,mean,False,mean,Lau,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.560523
True,mean,False,mean,Lau,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.649008
True,mean,False,mean,Lau,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.585389
True,mean,False,mean,Lau,3e+19,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.607634
False,mean,False,lower,Lau,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.589045
False,mean,False,lower,Lau,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.678401
False,mean,False,lower,Lau,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.61402
False,mean,False,lower,Lau,3e+19,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.63829
True,mean,False,lower,Lau,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.575205
True,mean,False,lower,Lau,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.664463
True,mean,False,lower,Lau,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.601863
True,mean,False,lower,Lau,3e+19,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.622773
False,mean,False,upper,Lau,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.554694
False,mean,False,upper,Lau,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.643364
False,mean,False,upper,Lau,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.579059
False,mean,False,upper,Lau,3e+19,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.601804
True,mean,False,upper,Lau,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.542418
True,mean,False,upper,Lau,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.631609
True,mean,False,upper,Lau,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.565351
True,mean,False,upper,Lau,3e+19,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.588979
False,mean,False,mean,Lau,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.51366
False,mean,False,mean,Lau,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.606516
False,mean,False,mean,Lau,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.535881
False,mean,False,mean,Lau,3e+19,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.5607
True,mean,False,mean,Lau,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.505103
True,mean,False,mean,Lau,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.599787
True,mean,False,mean,Lau,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.527989
True,mean,False,mean,Lau,3e+19,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.550618
False,mean,False,lower,Lau,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.522586
False,mean,False,lower,Lau,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.61684
False,mean,False,lower,Lau,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.546747
False,mean,False,lower,Lau,3e+19,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.571845
True,mean,False,lower,Lau,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.514538
True,mean,False,lower,Lau,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.607434
True,mean,False,lower,Lau,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.536569
True,mean,False,lower,Lau,3e+19,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.561864
False,mean,False,upper,Lau,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.502026
False,mean,False,upper,Lau,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.595862
False,mean,False,upper,Lau,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.52431
False,mean,False,upper,Lau,3e+19,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.547896
True,mean,False,upper,Lau,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.494368
True,mean,False,upper,Lau,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.588659
True,mean,False,upper,Lau,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.518334
True,mean,False,upper,Lau,3e+19,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.537356
False,mean,False,mean,Lau,3e+19,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.505943
False,mean,False,mean,Lau,3e+19,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.596923
False,mean,False,mean,Lau,3e+19,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.530292
False,mean,False,mean,Lau,3e+19,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.558135
True,mean,False,mean,Lau,3e+19,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.495661
True,mean,False,mean,Lau,3e+19,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.586969
True,mean,False,mean,Lau,3e+19,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.519051
True,mean,False,mean,Lau,3e+19,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.543653
False,mean,False,lower,Lau,3e+19,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.518067
False,mean,False,lower,Lau,3e+19,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.606713
False,mean,False,lower,Lau,3e+19,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.543093
False,mean,False,lower,Lau,3e+19,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.571637
True,mean,False,lower,Lau,3e+19,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.505464
True,mean,False,lower,Lau,3e+19,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.597146
True,mean,False,lower,Lau,3e+19,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.529477
True,mean,False,lower,Lau,3e+19,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.557212
False,mean,False,upper,Lau,3e+19,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.493237
False,mean,False,upper,Lau,3e+19,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.584693
False,mean,False,upper,Lau,3e+19,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.515698
False,mean,False,upper,Lau,3e+19,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.541282
True,mean,False,upper,Lau,3e+19,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.483738
True,mean,False,upper,Lau,3e+19,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.574879
True,mean,False,upper,Lau,3e+19,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.504739
True,mean,False,upper,Lau,3e+19,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.529383
False,mean,False,mean,Lau,3e+19,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.534452
False,mean,False,mean,Lau,3e+19,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.620537
False,mean,False,mean,Lau,3e+19,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.558499
False,mean,False,mean,Lau,3e+19,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.58153
True,mean,False,mean,Lau,3e+19,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.520298
True,mean,False,mean,Lau,3e+19,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.608069
True,mean,False,mean,Lau,3e+19,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.542806
True,mean,False,mean,Lau,3e+19,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.565824
False,mean,False,lower,Lau,3e+19,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.549503
False,mean,False,lower,Lau,3e+19,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.634907
False,mean,False,lower,Lau,3e+19,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.571542
False,mean,False,lower,Lau,3e+19,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.596663
True,mean,False,lower,Lau,3e+19,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.534161
True,mean,False,lower,Lau,3e+19,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.620571
True,mean,False,lower,Lau,3e+19,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.558028
True,mean,False,lower,Lau,3e+19,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.580612
False,mean,False,upper,Lau,3e+19,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.517838
False,mean,False,upper,Lau,3e+19,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.605886
False,mean,False,upper,Lau,3e+19,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.541807
False,mean,False,upper,Lau,3e+19,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.563553
True,mean,False,upper,Lau,3e+19,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.504311
True,mean,False,upper,Lau,3e+19,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.592918
True,mean,False,upper,Lau,3e+19,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.528231
True,mean,False,upper,Lau,3e+19,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.553294
False,mean,False,mean,Lau,3e+19,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.48569
False,mean,False,mean,Lau,3e+19,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.57536
False,mean,False,mean,Lau,3e+19,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.50675
False,mean,False,mean,Lau,3e+19,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.533909
True,mean,False,mean,Lau,3e+19,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.476535
True,mean,False,mean,Lau,3e+19,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.567367
True,mean,False,mean,Lau,3e+19,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.499676
True,mean,False,mean,Lau,3e+19,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.523676
False,mean,False,lower,Lau,3e+19,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.494496
False,mean,False,lower,Lau,3e+19,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.585719
False,mean,False,lower,Lau,3e+19,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.515208
False,mean,False,lower,Lau,3e+19,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.545892
True,mean,False,lower,Lau,3e+19,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.484636
True,mean,False,lower,Lau,3e+19,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.575472
True,mean,False,lower,Lau,3e+19,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.507072
True,mean,False,lower,Lau,3e+19,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.532839
False,mean,False,upper,Lau,3e+19,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.474299
False,mean,False,upper,Lau,3e+19,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.565041
False,mean,False,upper,Lau,3e+19,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.497069
False,mean,False,upper,Lau,3e+19,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.521771
True,mean,False,upper,Lau,3e+19,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.46659
True,mean,False,upper,Lau,3e+19,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.55767
True,mean,False,upper,Lau,3e+19,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.488436
True,mean,False,upper,Lau,3e+19,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.511546
False,mean,False,mean,Lau,3e+20,,GFZ,,,long-term,2.135583
False,mean,False,mean,Lau,3e+20,,JPL,,,long-term,2.21501
False,mean,False,mean,Lau,3e+20,,CSR,,,long-term,2.151918
False,mean,False,mean,Lau,3e+20,,MSSA,,,long-term,2.178995
True,mean,False,mean,Lau,3e+20,,GFZ,,,long-term,2.133191
True,mean,False,mean,Lau,3e+20,,JPL,,,long-term,2.212285
True,mean,False,mean,Lau,3e+20,,CSR,,,long-term,2.149056
True,mean,False,mean,Lau,3e+20,,MSSA,,,long-term,2.175007
False,mean,False,lower,Lau,3e+20,,GFZ,,,long-term,2.122998
