LIA,pole_:_time series,Uniform_:_continental load model,elastic mean_:_barystatic sea_:_level,viscosity_:_profile,Asthenosphere_:_viscosity,Q profile,GRACE_:_solution,relaxed shear_:_modulus ratio,alpha,Anelasticity,ocean_mean_trend_step_5
True,mean,True,lower,VM7,4.5e+20,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.471347
True,mean,True,lower,VM7,4.5e+20,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.472862
False,mean,True,upper,VM7,4.5e+20,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.429742
False,mean,True,upper,VM7,4.5e+20,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.509107
False,mean,True,upper,VM7,4.5e+20,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.448618
False,mean,True,upper,VM7,4.5e+20,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.455789
True,mean,True,upper,VM7,4.5e+20,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.418397
True,mean,True,upper,VM7,4.5e+20,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.497869
True,mean,True,upper,VM7,4.5e+20,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.437449
True,mean,True,upper,VM7,4.5e+20,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.445016
False,mean,True,mean,VM7,4.5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.382234
False,mean,True,mean,VM7,4.5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.460931
False,mean,True,mean,VM7,4.5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.395954
False,mean,True,mean,VM7,4.5e+20,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.408047
True,mean,True,mean,VM7,4.5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.375783
True,mean,True,mean,VM7,4.5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.454718
True,mean,True,mean,VM7,4.5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.388868
False,mean,True,lower,VM7,4.5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.391561
False,mean,True,lower,VM7,4.5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.468294
False,mean,True,lower,VM7,4.5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.404855
False,mean,True,lower,VM7,4.5e+20,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.413854
True,mean,True,lower,VM7,4.5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.384923
True,mean,True,lower,VM7,4.5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.462092
True,mean,True,lower,VM7,4.5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.398419
True,mean,True,lower,VM7,4.5e+20,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.408464
False,mean,True,upper,VM7,4.5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.37163
False,mean,True,upper,VM7,4.5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.451971
False,mean,True,upper,VM7,4.5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.385629
False,mean,True,upper,VM7,4.5e+20,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.400396
True,mean,True,upper,VM7,4.5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.365527
True,mean,True,upper,VM7,4.5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.446385
True,mean,True,upper,VM7,4.5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.379538
True,mean,True,upper,VM7,4.5e+20,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.394425
False,mean,True,mean,VM7,4.5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.360016
False,mean,True,mean,VM7,4.5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.437316
False,mean,True,mean,VM7,4.5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.374843
False,mean,True,mean,VM7,4.5e+20,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.388476
True,mean,True,mean,VM7,4.5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.351232
True,mean,True,mean,VM7,4.5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.42934
True,mean,True,mean,VM7,4.5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.36697
False,mean,True,lower,VM7,4.5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.369175
False,mean,True,lower,VM7,4.5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.446188
False,mean,True,lower,VM7,4.5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.384311
False,mean,True,lower,VM7,4.5e+20,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.396175
True,mean,True,lower,VM7,4.5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.35957
True,mean,True,lower,VM7,4.5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.436047
True,mean,True,lower,VM7,4.5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.374815
True,mean,True,lower,VM7,4.5e+20,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.388271
False,mean,True,upper,VM7,4.5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.34966
False,mean,True,upper,VM7,4.5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.427864
False,mean,True,upper,VM7,4.5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.364792
False,mean,True,upper,VM7,4.5e+20,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.378913
True,mean,True,upper,VM7,4.5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.341305
True,mean,True,upper,VM7,4.5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.419861
True,mean,True,upper,VM7,4.5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.355794
True,mean,True,upper,VM7,4.5e+20,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.372635
False,mean,True,mean,VM7,4.5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.392088
False,mean,True,mean,VM7,4.5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.469677
False,mean,True,mean,VM7,4.5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.408886
False,mean,True,mean,VM7,4.5e+20,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.41821
True,mean,True,mean,VM7,4.5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.38143
True,mean,True,mean,VM7,4.5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.459342
True,mean,True,mean,VM7,4.5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.398516
False,mean,True,lower,VM7,4.5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.404965
False,mean,True,lower,VM7,4.5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.483263
False,mean,True,lower,VM7,4.5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.422225
False,mean,True,lower,VM7,4.5e+20,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.428664
True,mean,True,lower,VM7,4.5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.393627
True,mean,True,lower,VM7,4.5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.470765
True,mean,True,lower,VM7,4.5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.410377
True,mean,True,lower,VM7,4.5e+20,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.417592
False,mean,True,upper,VM7,4.5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.378294
False,mean,True,upper,VM7,4.5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.456639
False,mean,True,upper,VM7,4.5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.394803
False,mean,True,upper,VM7,4.5e+20,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.406762
True,mean,True,upper,VM7,4.5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.368779
True,mean,True,upper,VM7,4.5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.44616
True,mean,True,upper,VM7,4.5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.384358
True,mean,True,upper,VM7,4.5e+20,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.398606
False,mean,True,mean,VM7,4.5e+20,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.336546
False,mean,True,mean,VM7,4.5e+20,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.415337
False,mean,True,mean,VM7,4.5e+20,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.350002
False,mean,True,mean,VM7,4.5e+20,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.366185
True,mean,True,mean,VM7,4.5e+20,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.32997
True,mean,True,mean,VM7,4.5e+20,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.40853
True,mean,True,mean,VM7,4.5e+20,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.342888
False,mean,True,lower,VM7,4.5e+20,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.343299
False,mean,True,lower,VM7,4.5e+20,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.422282
False,mean,True,lower,VM7,4.5e+20,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.357233
False,mean,True,lower,VM7,4.5e+20,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.370097
True,mean,True,lower,VM7,4.5e+20,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.335393
True,mean,True,lower,VM7,4.5e+20,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.414716
True,mean,True,lower,VM7,4.5e+20,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.349603
True,mean,True,lower,VM7,4.5e+20,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.363519
False,mean,True,upper,VM7,4.5e+20,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.328175
False,mean,True,upper,VM7,4.5e+20,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.407695
False,mean,True,upper,VM7,4.5e+20,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.341845
False,mean,True,upper,VM7,4.5e+20,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.357498
True,mean,True,upper,VM7,4.5e+20,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.32156
True,mean,True,upper,VM7,4.5e+20,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.401096
True,mean,True,upper,VM7,4.5e+20,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.335516
True,mean,True,upper,VM7,4.5e+20,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.351016
False,mean,True,mean,VM7,4.5e+20,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.411034
False,mean,True,mean,VM7,4.5e+20,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.489982
False,mean,True,mean,VM7,4.5e+20,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.425293
False,mean,True,mean,VM7,4.5e+20,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.435127
True,mean,True,mean,VM7,4.5e+20,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.403075
True,mean,True,mean,VM7,4.5e+20,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.482433
True,mean,True,mean,VM7,4.5e+20,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.416409
False,mean,True,lower,VM7,4.5e+20,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.423878
False,mean,True,lower,VM7,4.5e+20,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.501525
False,mean,True,lower,VM7,4.5e+20,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.437539
False,mean,True,lower,VM7,4.5e+20,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.445795
True,mean,True,lower,VM7,4.5e+20,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.414608
True,mean,True,lower,VM7,4.5e+20,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.492688
True,mean,True,lower,VM7,4.5e+20,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.428381
True,mean,True,lower,VM7,4.5e+20,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.43802
False,mean,True,upper,VM7,4.5e+20,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.398374
False,mean,True,upper,VM7,4.5e+20,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.477372
False,mean,True,upper,VM7,4.5e+20,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.412192
False,mean,True,upper,VM7,4.5e+20,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.42261
True,mean,True,upper,VM7,4.5e+20,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.390869
True,mean,True,upper,VM7,4.5e+20,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.469527
True,mean,True,upper,VM7,4.5e+20,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.403832
True,mean,True,upper,VM7,4.5e+20,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.415005
False,mean,True,mean,VM7,4.5e+20,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.44271
False,mean,True,mean,VM7,4.5e+20,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.521433
False,mean,True,mean,VM7,4.5e+20,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.460728
False,mean,True,mean,VM7,4.5e+20,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.465499
True,mean,True,mean,VM7,4.5e+20,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.430855
True,mean,True,mean,VM7,4.5e+20,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.509736
True,mean,True,mean,VM7,4.5e+20,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.449063
False,mean,True,lower,VM7,4.5e+20,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.457889
False,mean,True,lower,VM7,4.5e+20,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.537625
False,mean,True,lower,VM7,4.5e+20,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.478214
False,mean,True,lower,VM7,4.5e+20,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.480002
True,mean,True,lower,VM7,4.5e+20,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.44495
True,mean,True,lower,VM7,4.5e+20,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.52507
True,mean,True,lower,VM7,4.5e+20,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.465444
True,mean,True,lower,VM7,4.5e+20,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.469239
False,mean,True,upper,VM7,4.5e+20,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.423138
False,mean,True,upper,VM7,4.5e+20,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.504411
False,mean,True,upper,VM7,4.5e+20,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.441007
False,mean,True,upper,VM7,4.5e+20,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.450165
True,mean,True,upper,VM7,4.5e+20,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.412763
True,mean,True,upper,VM7,4.5e+20,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.49311
True,mean,True,upper,VM7,4.5e+20,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.430312
True,mean,True,upper,VM7,4.5e+20,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.43977
False,mean,True,mean,VM7,4.5e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.385757
False,mean,True,mean,VM7,4.5e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.464327
False,mean,True,mean,VM7,4.5e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.399477
False,mean,True,mean,VM7,4.5e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.412106
True,mean,True,mean,VM7,4.5e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.379636
True,mean,True,mean,VM7,4.5e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.458964
True,mean,True,mean,VM7,4.5e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.39367
False,mean,True,lower,VM7,4.5e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.39467
False,mean,True,lower,VM7,4.5e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.471902
False,mean,True,lower,VM7,4.5e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.408974
False,mean,True,lower,VM7,4.5e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.417208
True,mean,True,lower,VM7,4.5e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.38848
True,mean,True,lower,VM7,4.5e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.466004
True,mean,True,lower,VM7,4.5e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.402325
True,mean,True,lower,VM7,4.5e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.412018
False,mean,True,upper,VM7,4.5e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.37553
False,mean,True,upper,VM7,4.5e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.455235
False,mean,True,upper,VM7,4.5e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.389575
False,mean,True,upper,VM7,4.5e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.402971
True,mean,True,upper,VM7,4.5e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.369862
True,mean,True,upper,VM7,4.5e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.449662
True,mean,True,upper,VM7,4.5e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.384056
True,mean,True,upper,VM7,4.5e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.397064
False,mean,True,mean,VM7,4.5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.374058
False,mean,True,mean,VM7,4.5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.453282
False,mean,True,mean,VM7,4.5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.388287
False,mean,True,mean,VM7,4.5e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.400308
True,mean,True,mean,VM7,4.5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.365408
True,mean,True,mean,VM7,4.5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.444974
True,mean,True,mean,VM7,4.5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.379291
False,mean,True,lower,VM7,4.5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.383649
False,mean,True,lower,VM7,4.5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.462106
False,mean,True,lower,VM7,4.5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.398763
False,mean,True,lower,VM7,4.5e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.409121
True,mean,True,lower,VM7,4.5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.37387
True,mean,True,lower,VM7,4.5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.452857
True,mean,True,lower,VM7,4.5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.388614
True,mean,True,lower,VM7,4.5e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.399905
False,mean,True,upper,VM7,4.5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.363245
False,mean,True,upper,VM7,4.5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.443098
False,mean,True,upper,VM7,4.5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.377777
False,mean,True,upper,VM7,4.5e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.389564
True,mean,True,upper,VM7,4.5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.35572
True,mean,True,upper,VM7,4.5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.434633
True,mean,True,upper,VM7,4.5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.369316
True,mean,True,upper,VM7,4.5e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.381786
False,mean,True,mean,VM7,4.5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.398517
False,mean,True,mean,VM7,4.5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.476326
False,mean,True,mean,VM7,4.5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.413865
False,mean,True,mean,VM7,4.5e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.426124
True,mean,True,mean,VM7,4.5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.387473
True,mean,True,mean,VM7,4.5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.465003
True,mean,True,mean,VM7,4.5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.402387
False,mean,True,lower,VM7,4.5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.410048
False,mean,True,lower,VM7,4.5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.487927
False,mean,True,lower,VM7,4.5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.428623
False,mean,True,lower,VM7,4.5e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.437068
True,mean,True,lower,VM7,4.5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.39727
True,mean,True,lower,VM7,4.5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.475213
True,mean,True,lower,VM7,4.5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.414231
True,mean,True,lower,VM7,4.5e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.424921
False,mean,True,upper,VM7,4.5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.385635
False,mean,True,upper,VM7,4.5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.463642
False,mean,True,upper,VM7,4.5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.400523
False,mean,True,upper,VM7,4.5e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.41445
True,mean,True,upper,VM7,4.5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.374982
True,mean,True,upper,VM7,4.5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.45319
True,mean,True,upper,VM7,4.5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.389725
True,mean,True,upper,VM7,4.5e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.404198
False,mean,True,mean,VM7,4.5e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.35396
False,mean,True,mean,VM7,4.5e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.431635
False,mean,True,mean,VM7,4.5e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.366931
False,mean,True,mean,VM7,4.5e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.380035
True,mean,True,mean,VM7,4.5e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.347378
True,mean,True,mean,VM7,4.5e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.424826
True,mean,True,mean,VM7,4.5e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.361195
False,mean,True,lower,VM7,4.5e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.361117
False,mean,True,lower,VM7,4.5e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.438578
False,mean,True,lower,VM7,4.5e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.37424
False,mean,True,lower,VM7,4.5e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.38613
True,mean,True,lower,VM7,4.5e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.354043
True,mean,True,lower,VM7,4.5e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.431569
True,mean,True,lower,VM7,4.5e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.366881
True,mean,True,lower,VM7,4.5e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.38009
False,mean,True,upper,VM7,4.5e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.344547
False,mean,True,upper,VM7,4.5e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.423259
False,mean,True,upper,VM7,4.5e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.359165
False,mean,True,upper,VM7,4.5e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.373387
True,mean,True,upper,VM7,4.5e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.338491
True,mean,True,upper,VM7,4.5e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.41709
True,mean,True,upper,VM7,4.5e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.352557
True,mean,True,upper,VM7,4.5e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.366665
False,mean,True,mean,Lau,3e+19,,GFZ,,,long-term,2.062395
False,mean,True,mean,Lau,3e+19,,JPL,,,long-term,2.139152
False,mean,True,mean,Lau,3e+19,,CSR,,,long-term,2.076829
False,mean,True,mean,Lau,3e+19,,MSSA,,,long-term,2.107351
True,mean,True,mean,Lau,3e+19,,GFZ,,,long-term,2.058413
True,mean,True,mean,Lau,3e+19,,JPL,,,long-term,2.134323
True,mean,True,mean,Lau,3e+19,,CSR,,,long-term,2.06985
False,mean,True,lower,Lau,3e+19,,GFZ,,,long-term,2.05403
False,mean,True,lower,Lau,3e+19,,JPL,,,long-term,2.128966
False,mean,True,lower,Lau,3e+19,,CSR,,,long-term,2.067133
False,mean,True,lower,Lau,3e+19,,MSSA,,,long-term,2.09851
True,mean,True,lower,Lau,3e+19,,GFZ,,,long-term,2.047937
True,mean,True,lower,Lau,3e+19,,JPL,,,long-term,2.124244
True,mean,True,lower,Lau,3e+19,,CSR,,,long-term,2.060243
True,mean,True,lower,Lau,3e+19,,MSSA,,,long-term,2.095114
False,mean,True,upper,Lau,3e+19,,GFZ,,,long-term,2.069297
False,mean,True,upper,Lau,3e+19,,JPL,,,long-term,2.146714
False,mean,True,upper,Lau,3e+19,,CSR,,,long-term,2.083002
False,mean,True,upper,Lau,3e+19,,MSSA,,,long-term,2.114277
True,mean,True,upper,Lau,3e+19,,GFZ,,,long-term,2.065372
True,mean,True,upper,Lau,3e+19,,JPL,,,long-term,2.14104
True,mean,True,upper,Lau,3e+19,,CSR,,,long-term,2.078005
True,mean,True,upper,Lau,3e+19,,MSSA,,,long-term,2.111183
False,mean,True,mean,Lau,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,2.396911
